,zipcode,product_code,count,device_name,latitude,longitude,state_code
10089,28803,WIFI,10,10,35.5393,-82.51799999999999,NC
10090,28804,EL03,1,1,35.6374,-82.5646,NC
10091,28804,HPW4,2,2,35.6374,-82.5646,NC
10092,28804,RHUI,3,3,35.6374,-82.5646,NC
10093,28804,WIFI,6,6,35.6374,-82.5646,NC
10094,28805,ELEC,1,1,35.6004,-82.4918,NC
10095,28805,HPW4,7,7,35.6004,-82.4918,NC
10096,28805,RHUI,3,3,35.6004,-82.4918,NC
10097,28805,WIFI,12,12,35.6004,-82.4918,NC
10098,28805,ZCTL,2,2,35.6004,-82.4918,NC
10099,28806,EL03,1,1,35.5808,-82.6078,NC
10100,28806,ELEC,1,1,35.5808,-82.6078,NC
10101,28806,HPW4,4,4,35.5808,-82.6078,NC
10102,28806,WIFI,6,6,35.5808,-82.6078,NC
10103,28904,EL03,1,1,35.0417,-83.7867,NC
10104,28906,EL03,1,1,35.1312,-84.0388,NC
10105,28906,WIFI,1,1,35.1312,-84.0388,NC
10106,29010,HPW4,2,2,34.2241,-80.275,SC
10107,29010,WIFI,2,2,34.2241,-80.275,SC
10108,29016,EL03,1,1,34.1911,-80.9758,SC
10109,29016,GHE1,1,1,34.1911,-80.9758,SC
10110,29016,HPW4,1,1,34.1911,-80.9758,SC
10111,29016,WIFI,3,3,34.1911,-80.9758,SC
10112,29020,HPW2,1,1,34.2696,-80.59100000000002,SC
10113,29020,WIFI,1,1,34.2696,-80.59100000000002,SC
10114,29036,EL03,2,2,34.1312,-81.3318,SC
10115,29036,ELEC,1,1,34.1312,-81.3318,SC
10116,29036,HPW4,1,1,34.1312,-81.3318,SC
10117,29036,RHUI,3,3,34.1312,-81.3318,SC
10118,29036,WIFI,7,7,34.1312,-81.3318,SC
10119,29045,RHUI,3,3,34.162,-80.8113,SC
10120,29045,WIFI,3,3,34.162,-80.8113,SC
10121,29048,RHUI,1,1,33.3922,-80.32,SC
10122,29048,WIFI,1,1,33.3922,-80.32,SC
10123,29053,EL03,1,1,33.8337,-81.1174,SC
10124,29053,HPW4,1,1,33.8337,-81.1174,SC
10125,29053,WIFI,2,2,33.8337,-81.1174,SC
10126,29063,EL03,1,1,34.1103,-81.1966,SC
10127,29063,ELEC,2,2,34.1103,-81.1966,SC
10128,29063,RHUI,2,2,34.1103,-81.1966,SC
10129,29063,WIFI,5,5,34.1103,-81.1966,SC
10130,29069,EL03,1,1,34.1862,-80.0963,SC
10131,29069,WIFI,1,1,34.1862,-80.0963,SC
10132,29072,EL03,2,2,33.9724,-81.2359,SC
10133,29072,ELEC,1,1,33.9724,-81.2359,SC
10134,29072,HPW4,1,1,33.9724,-81.2359,SC
10135,29072,RHUI,3,3,33.9724,-81.2359,SC
10136,29072,WIFI,7,7,33.9724,-81.2359,SC
10137,29072,ZCTL,1,1,33.9724,-81.2359,SC
10138,29078,HPW4,1,1,34.2296,-80.7147,SC
10139,29078,WIFI,1,1,34.2296,-80.7147,SC
10140,29115,RHUI,1,1,33.5025,-80.8593,SC
10141,29115,WIFI,1,1,33.5025,-80.8593,SC
10142,29127,EL03,1,1,34.1832,-81.5324,SC
10143,29127,WIFI,1,1,34.1832,-81.5324,SC
10144,29130,HPW4,1,1,34.3167,-80.9288,SC
10145,29130,RHUI,1,1,34.3167,-80.9288,SC
10146,29130,WIFI,2,2,34.3167,-80.9288,SC
10147,29148,HPW4,1,1,33.5946,-80.3606,SC
10148,29148,WIFI,1,1,33.5946,-80.3606,SC
10149,29150,HPW4,1,1,33.9137,-80.3542,SC
10150,29150,WIFI,1,1,33.9137,-80.3542,SC
10151,29153,HPW4,1,1,33.9446,-80.3206,SC
10152,29153,WIFI,1,1,33.9446,-80.3206,SC
10153,29154,HPW4,2,2,33.8821,-80.4028,SC
10154,29154,WIFI,2,2,33.8821,-80.4028,SC
10155,29169,HPW4,1,1,33.995,-81.0888,SC
10156,29169,WIFI,1,1,33.995,-81.0888,SC
10157,29170,ELEC,2,2,33.9568,-81.1405,SC
10158,29170,WIFI,2,2,33.9568,-81.1405,SC
10159,29203,HPW4,1,1,34.0635,-81.0265,SC
10160,29203,RHUI,1,1,34.0635,-81.0265,SC
10161,29203,WIFI,2,2,34.0635,-81.0265,SC
10162,29204,RHUI,1,1,34.026,-81.0046,SC
10163,29204,WIFI,1,1,34.026,-81.0046,SC
10164,29205,RHUI,1,1,33.9903,-80.9997,SC
10165,29205,WIFI,1,1,33.9903,-80.9997,SC
10166,29205,ZCTL,1,1,33.9903,-80.9997,SC
10167,29210,ELEC,1,1,34.0479,-81.1101,SC
10168,29210,RHUI,2,2,34.0479,-81.1101,SC
10169,29210,WIFI,3,3,34.0479,-81.1101,SC
10170,29212,HPW4,2,2,34.0726,-81.1796,SC
10171,29212,RHUI,3,3,34.0726,-81.1796,SC
10172,29212,WIFI,5,5,34.0726,-81.1796,SC
10173,29223,EL03,2,2,34.0853,-80.9167,SC
10174,29223,HPW4,2,2,34.0853,-80.9167,SC
10175,29223,RHUI,4,4,34.0853,-80.9167,SC
10176,29223,WIFI,8,8,34.0853,-80.9167,SC
10177,29229,EL03,1,1,34.1388,-80.8892,SC
10178,29229,HPW4,1,1,34.1388,-80.8892,SC
10179,29229,RHUI,1,1,34.1388,-80.8892,SC
10180,29229,WIFI,3,3,34.1388,-80.8892,SC
10181,29301,EL03,1,1,34.9352,-81.9654,SC
10182,29301,ELEC,1,1,34.9352,-81.9654,SC
10183,29301,RHUI,1,1,34.9352,-81.9654,SC
10184,29301,WIFI,3,3,34.9352,-81.9654,SC
10185,29302,RHUI,4,4,34.8939,-81.834,SC
10186,29302,WIFI,4,4,34.8939,-81.834,SC
10187,29303,EL03,1,1,34.9803,-81.9168,SC
10188,29303,WIFI,1,1,34.9803,-81.9168,SC
10189,29306,ELEC,1,1,34.8937,-81.9228,SC
10190,29306,WIFI,1,1,34.8937,-81.9228,SC
10191,29307,EL03,1,1,34.9839,-81.8313,SC
10192,29307,HPW4,2,2,34.9839,-81.8313,SC
10193,29307,RHUI,4,4,34.9839,-81.8313,SC
10194,29307,WIFI,7,7,34.9839,-81.8313,SC
10195,29322,EL03,1,1,35.108000000000004,-82.1403,SC
10196,29322,WIFI,1,1,35.108000000000004,-82.1403,SC
10197,29330,ELEC,1,1,35.039,-81.822,SC
10198,29330,WIFI,1,1,35.039,-81.822,SC
10199,29334,EL03,2,2,34.9176,-82.1258,SC
10200,29334,ELEC,1,1,34.9176,-82.1258,SC
10201,29334,HPW4,2,2,34.9176,-82.1258,SC
10202,29334,RHUI,1,1,34.9176,-82.1258,SC
10203,29334,WIFI,6,6,34.9176,-82.1258,SC
10204,29349,HPW4,2,2,35.0528,-82.054,SC
10205,29349,RHUI,2,2,35.0528,-82.054,SC
10206,29349,STEC,1,1,35.0528,-82.054,SC
10207,29349,WIFI,5,5,35.0528,-82.054,SC
10208,29356,RHUI,1,1,35.1565,-82.2115,SC
10209,29356,WIFI,1,1,35.1565,-82.2115,SC
10210,29360,HPW4,1,1,34.499,-82.0143,SC
10211,29360,WIFI,1,1,34.499,-82.0143,SC
10212,29365,HPW4,2,2,34.9684,-82.1435,SC
10213,29365,WIFI,2,2,34.9684,-82.1435,SC
10214,29369,HPW4,2,2,34.8646,-82.0215,SC
10215,29369,WIFI,2,2,34.8646,-82.0215,SC
10216,29379,EL03,1,1,34.7269,-81.6202,SC
10217,29379,WIFI,1,1,34.7269,-81.6202,SC
10218,29388,ELEC,1,1,34.7579,-82.0447,SC
10219,29388,WIFI,1,1,34.7579,-82.0447,SC
10220,29403,RHUI,1,1,32.7976,-79.9493,SC
10221,29403,WIFI,1,1,32.7976,-79.9493,SC
10222,29410,EL03,1,1,32.9185,-80.02199999999998,SC
10223,29410,HPW4,2,2,32.9185,-80.02199999999998,SC
10224,29410,WIFI,3,3,32.9185,-80.02199999999998,SC
10225,29412,HPW4,2,2,32.718,-79.9537,SC
10226,29412,WIFI,2,2,32.718,-79.9537,SC
10227,29414,EL03,3,3,32.8215,-80.0568,SC
10228,29414,ELEC,1,1,32.8215,-80.0568,SC
10229,29414,HPW4,4,4,32.8215,-80.0568,SC
10230,29414,STEC,1,1,32.8215,-80.0568,SC
10231,29414,WIFI,9,9,32.8215,-80.0568,SC
10232,29418,EL03,1,1,32.8929,-80.0458,SC
10233,29418,ELEC,1,1,32.8929,-80.0458,SC
10234,29418,HPW4,1,1,32.8929,-80.0458,SC
10235,29418,WIFI,4,4,32.8929,-80.0458,SC
10236,29420,ELEC,2,2,32.9336,-80.1026,SC
10237,29420,RHUI,1,1,32.9336,-80.1026,SC
10238,29420,WIFI,4,4,32.9336,-80.1026,SC
10239,29435,RHUI,2,2,32.9612,-80.4794,SC
10240,29435,WIFI,2,2,32.9612,-80.4794,SC
10241,29438,ELEC,2,2,32.5486,-80.307,SC
10242,29438,HPW4,1,1,32.5486,-80.307,SC
10243,29438,RHUI,2,2,32.5486,-80.307,SC
10244,29438,WIFI,5,5,32.5486,-80.307,SC
10245,29440,EL03,1,1,33.4308,-79.3235,SC
10246,29440,RHUI,1,1,33.4308,-79.3235,SC
10247,29440,WIFI,2,2,33.4308,-79.3235,SC
10248,29445,EL03,1,1,33.058,-80.0101,SC
10249,29445,ELEC,1,1,33.058,-80.0101,SC
10250,29445,HPW4,1,1,33.058,-80.0101,SC
10251,29445,RHUI,3,3,33.058,-80.0101,SC
10252,29445,WIFI,6,6,33.058,-80.0101,SC
10253,29448,EL03,1,1,33.2205,-80.4501,SC
10254,29448,WIFI,1,1,33.2205,-80.4501,SC
10255,29449,HPW2,1,1,32.7105,-80.2744,SC
10256,29449,HPW4,2,2,32.7105,-80.2744,SC
10257,29449,WIFI,3,3,32.7105,-80.2744,SC
10258,29451,ELEC,2,2,32.7943,-79.7729,SC
10259,29451,RHUI,1,1,32.7943,-79.7729,SC
10260,29451,WIFI,3,3,32.7943,-79.7729,SC
10261,29455,EL03,3,3,32.7924,-80.1081,SC
10262,29455,ELEC,3,3,32.7924,-80.1081,SC
10263,29455,HPW2,3,3,32.7924,-80.1081,SC
10264,29455,RHUI,6,6,32.7924,-80.1081,SC
10265,29455,WIFI,15,15,32.7924,-80.1081,SC
10266,29455,ZCTL,1,1,32.7924,-80.1081,SC
10267,29456,EL03,1,1,32.993,-80.1257,SC
10268,29456,ELEC,1,1,32.993,-80.1257,SC
10269,29456,HPW4,1,1,32.993,-80.1257,SC
10270,29456,WIFI,3,3,32.993,-80.1257,SC
10271,29458,EL03,1,1,33.1194,-79.5074,SC
10272,29458,WIFI,1,1,33.1194,-79.5074,SC
10273,29461,EL03,1,1,33.1971,-80.0233,SC
10274,29461,ELEC,1,1,33.1971,-80.0233,SC
10275,29461,HPW4,1,1,33.1971,-80.0233,SC
10276,29461,HPWH,1,1,33.1971,-80.0233,SC
10277,29461,RHUI,1,1,33.1971,-80.0233,SC
10278,29461,WIFI,5,5,33.1971,-80.0233,SC
10279,29464,EL03,1,1,32.8473,-79.8206,SC
10280,29464,ELEC,2,2,32.8473,-79.8206,SC
10281,29464,HPW4,8,8,32.8473,-79.8206,SC
10282,29464,RHUI,4,4,32.8473,-79.8206,SC
10283,29464,WIFI,15,15,32.8473,-79.8206,SC
10284,29466,EL03,2,2,32.8674,-79.8049,SC
10285,29466,HPW2,1,1,32.8674,-79.8049,SC
10286,29466,HPW4,2,2,32.8674,-79.8049,SC
10287,29466,RHUI,3,3,32.8674,-79.8049,SC
10288,29466,WIFI,8,8,32.8674,-79.8049,SC
10289,29474,HPW4,1,1,32.9405,-80.5739,SC
10290,29474,WIFI,1,1,32.9405,-80.5739,SC
10291,29483,EL03,2,2,33.028,-80.1739,SC
10292,29483,ELEC,1,1,33.028,-80.1739,SC
10293,29483,HPW4,3,3,33.028,-80.1739,SC
10294,29483,STEC,1,1,33.028,-80.1739,SC
10295,29483,WIFI,7,7,33.028,-80.1739,SC
10296,29485,EL03,4,4,32.9756,-80.1831,SC
10297,29485,ELEC,2,2,32.9756,-80.1831,SC
10298,29485,HPW2,1,1,32.9756,-80.1831,SC
10299,29485,HPW4,3,3,32.9756,-80.1831,SC
10300,29485,RHUI,3,3,32.9756,-80.1831,SC
10301,29485,WIFI,13,13,32.9756,-80.1831,SC
10302,29486,EL03,2,2,33.0185,-80.1756,SC
10303,29486,RHUI,3,3,33.0185,-80.1756,SC
10304,29486,WIFI,5,5,33.0185,-80.1756,SC
10305,29492,HPW4,2,2,32.9668,-79.8528,SC
10306,29492,RHUI,1,1,32.9668,-79.8528,SC
10307,29492,WIFI,3,3,32.9668,-79.8528,SC
10308,29501,EL03,1,1,34.1838,-79.7728,SC
10309,29501,HPW4,4,4,34.1838,-79.7728,SC
10310,29501,WIFI,5,5,34.1838,-79.7728,SC
10311,29505,HPW4,1,1,34.1231,-79.6893,SC
10312,29505,WIFI,1,1,34.1231,-79.6893,SC
10313,29520,ELEC,2,2,34.6863,-79.9174,SC
10314,29520,WIFI,2,2,34.6863,-79.9174,SC
10315,29526,EL03,3,3,33.8731,-79.0557,SC
10316,29526,ELEC,2,2,33.8731,-79.0557,SC
10317,29526,HPW4,3,3,33.8731,-79.0557,SC
10318,29526,RHUI,1,1,33.8731,-79.0557,SC
10319,29526,WIFI,9,9,33.8731,-79.0557,SC
10320,29527,EL03,1,1,33.7827,-79.1473,SC
10321,29527,HPW4,1,1,33.7827,-79.1473,SC
10322,29527,RHUI,4,4,33.7827,-79.1473,SC
10323,29527,WIFI,6,6,33.7827,-79.1473,SC
10324,29532,EL03,1,1,34.3003,-79.8732,SC
10325,29532,WIFI,1,1,34.3003,-79.8732,SC
10326,29541,EL03,1,1,34.0946,-79.7918,SC
10327,29541,WIFI,1,1,34.0946,-79.7918,SC
10328,29566,EL03,2,2,33.8768,-78.6508,SC
10329,29566,HPW4,3,3,33.8768,-78.6508,SC
10330,29566,RHUI,2,2,33.8768,-78.6508,SC
10331,29566,WIFI,7,7,33.8768,-78.6508,SC
10332,29568,EL03,4,4,33.9064,-78.7934,SC
10333,29568,HPW4,1,1,33.9064,-78.7934,SC
10334,29568,RHUI,1,1,33.9064,-78.7934,SC
10335,29568,WIFI,6,6,33.9064,-78.7934,SC
10336,29569,EL03,1,1,34.0558,-78.9161,SC
10337,29569,RHUI,1,1,34.0558,-78.9161,SC
10338,29569,WIFI,2,2,34.0558,-78.9161,SC
10339,29572,EL03,1,1,33.7587,-78.8044,SC
10340,29572,HPW4,1,1,33.7587,-78.8044,SC
10341,29572,RHUI,4,4,33.7587,-78.8044,SC
10342,29572,WIFI,6,6,33.7587,-78.8044,SC
10343,29574,HPW4,1,1,34.2044,-79.2542,SC
10344,29574,WIFI,1,1,34.2044,-79.2542,SC
10345,29575,EL03,3,3,33.6286,-78.9736,SC
10346,29575,ELEC,5,5,33.6286,-78.9736,SC
10347,29575,HPW4,1,1,33.6286,-78.9736,SC
10348,29575,RHUI,3,3,33.6286,-78.9736,SC
10349,29575,WIFI,13,13,33.6286,-78.9736,SC
10350,29575,ZCTL,1,1,33.6286,-78.9736,SC
10351,29576,EL03,2,2,33.5507,-79.0528,SC
10352,29576,ELEC,2,2,33.5507,-79.0528,SC
10353,29576,HPW4,2,2,33.5507,-79.0528,SC
10354,29576,RHUI,10,10,33.5507,-79.0528,SC
10355,29576,WIFI,16,16,33.5507,-79.0528,SC
10356,29576,ZCTL,2,2,33.5507,-79.0528,SC
10357,29577,HPW4,1,1,33.6994,-78.9137,SC
10358,29577,RHUI,3,3,33.6994,-78.9137,SC
10359,29577,WIFI,4,4,33.6994,-78.9137,SC
10360,29577,ZCTL,2,2,33.6994,-78.9137,SC
10361,29578,RHUI,1,1,33.7389,-78.9996,SC
10362,29578,WIFI,1,1,33.7389,-78.9996,SC
10363,29579,EL03,3,3,33.7377,-78.9787,SC
10364,29579,ELEC,2,2,33.7377,-78.9787,SC
10365,29579,HPW4,1,1,33.7377,-78.9787,SC
10366,29579,RHUI,11,11,33.7377,-78.9787,SC
10367,29579,WIFI,17,17,33.7377,-78.9787,SC
10368,29579,ZCTL,1,1,33.7377,-78.9787,SC
10369,29582,EL03,4,4,33.8343,-78.6606,SC
10370,29582,ELEC,5,5,33.8343,-78.6606,SC
10371,29582,HPW4,5,5,33.8343,-78.6606,SC
10372,29582,RHUI,8,8,33.8343,-78.6606,SC
10373,29582,WIFI,22,22,33.8343,-78.6606,SC
10374,29582,ZCTL,1,1,33.8343,-78.6606,SC
10375,29585,EL03,3,3,33.4508,-79.1341,SC
10376,29585,HPW2,1,1,33.4508,-79.1341,SC
10377,29585,HPW4,1,1,33.4508,-79.1341,SC
10378,29585,RHUI,9,9,33.4508,-79.1341,SC
10379,29585,WIFI,14,14,33.4508,-79.1341,SC
10380,29585,ZCTL,1,1,33.4508,-79.1341,SC
10381,29588,EL03,2,2,33.7226,-78.9782,SC
10382,29588,ELEC,2,2,33.7226,-78.9782,SC
10383,29588,HPW4,4,4,33.7226,-78.9782,SC
10384,29588,RHUI,6,6,33.7226,-78.9782,SC
10385,29588,WIFI,14,14,33.7226,-78.9782,SC
10386,29601,EL03,1,1,34.8472,-82.406,SC
10387,29601,WIFI,1,1,34.8472,-82.406,SC
10388,29605,RHUI,2,2,34.8001,-82.3932,SC
10389,29605,WIFI,3,3,34.8001,-82.3932,SC
10390,29607,ELEC,1,1,34.8285,-82.3516,SC
10391,29607,HPW4,2,2,34.8285,-82.3516,SC
10392,29607,RHUI,1,1,34.8285,-82.3516,SC
10393,29607,WIFI,4,4,34.8285,-82.3516,SC
10394,29609,EL03,1,1,34.8921,-82.4002,SC
10395,29609,HPW4,3,3,34.8921,-82.4002,SC
10396,29609,WIFI,5,5,34.8921,-82.4002,SC
10397,29611,WIFI,1,1,34.8533,-82.4493,SC
10398,29615,HPW4,1,1,34.8661,-82.3198,SC
10399,29615,RHUI,6,6,34.8661,-82.3198,SC
10400,29615,WIFI,7,7,34.8661,-82.3198,SC
10401,29615,ZCTL,1,1,34.8661,-82.3198,SC
10402,29617,EL03,1,1,34.912,-82.4666,SC
10403,29617,HPW4,1,1,34.912,-82.4666,SC
10404,29617,WIFI,2,2,34.912,-82.4666,SC
10405,29620,EL03,1,1,34.1819,-82.3785,SC
10406,29620,WIFI,1,1,34.1819,-82.3785,SC
10407,29621,EL03,1,1,34.5261,-82.6304,SC
10408,29621,HPW4,4,4,34.5261,-82.6304,SC
10409,29621,WIFI,5,5,34.5261,-82.6304,SC
10410,29624,WIFI,1,1,34.4373,-82.6251,SC
10411,29625,EL03,2,2,34.5271,-82.7087,SC
10412,29625,ELEC,2,2,34.5271,-82.7087,SC
10413,29625,WIFI,4,4,34.5271,-82.7087,SC
10414,29626,ELEC,1,1,34.4596,-82.7614,SC
10415,29626,WIFI,1,1,34.4596,-82.7614,SC
10416,29630,ELEC,1,1,34.7401,-82.7947,SC
10417,29630,HPW4,1,1,34.7401,-82.7947,SC
10418,29630,WIFI,2,2,34.7401,-82.7947,SC
10419,29631,EL03,1,1,34.6831,-82.825,SC
10420,29631,WIFI,1,1,34.6831,-82.825,SC
10421,29635,ELEC,1,1,35.0654,-82.6093,SC
10422,29635,WIFI,1,1,35.0654,-82.6093,SC
10423,29640,HPW4,2,2,34.829,-82.5796,SC
10424,29640,WIFI,2,2,34.829,-82.5796,SC
10425,29642,EL03,1,1,34.7901,-82.5937,SC
10426,29642,ELEC,1,1,34.7901,-82.5937,SC
10427,29642,RHUI,2,2,34.7901,-82.5937,SC
10428,29642,WIFI,4,4,34.7901,-82.5937,SC
10429,29644,HPW4,1,1,34.6578,-82.2441,SC
10430,29644,WIFI,1,1,34.6578,-82.2441,SC
10431,29645,ELEC,1,1,34.5953,-82.1147,SC
10432,29645,WIFI,1,1,34.5953,-82.1147,SC
10433,29646,HPW4,1,1,34.1758,-82.1562,SC
10434,29646,WIFI,1,1,34.1758,-82.1562,SC
10435,29650,STEC,1,1,34.8968,-82.2674,SC
10436,29650,WIFI,1,1,34.8968,-82.2674,SC
10437,29651,EL03,1,1,34.9453,-82.2209,SC
10438,29651,HPW4,1,1,34.9453,-82.2209,SC
10439,29651,RHUI,2,2,34.9453,-82.2209,SC
10440,29651,WIFI,4,4,34.9453,-82.2209,SC
10441,29654,EL03,1,1,34.4417,-82.4255,SC
10442,29654,WIFI,1,1,34.4417,-82.4255,SC
10443,29661,ELEC,1,1,35.0296,-82.5136,SC
10444,29661,STEC,1,1,35.0296,-82.5136,SC
10445,29661,WIFI,2,2,35.0296,-82.5136,SC
10446,29662,EL03,1,1,34.7807,-82.3035,SC
10447,29662,RHUI,2,2,34.7807,-82.3035,SC
10448,29662,WIFI,3,3,34.7807,-82.3035,SC
10449,29666,RHUI,2,2,34.1652,-82.0292,SC
10450,29666,WIFI,2,2,34.1652,-82.0292,SC
10451,29669,EL03,1,1,34.6461,-82.4673,SC
10452,29669,HPW4,1,1,34.6461,-82.4673,SC
10453,29669,WIFI,2,2,34.6461,-82.4673,SC
10454,29671,EL03,3,3,34.9024,-82.7058,SC
10455,29671,WIFI,3,3,34.9024,-82.7058,SC
10456,29672,EL03,1,1,34.774,-82.9457,SC
10457,29672,HPW4,2,2,34.774,-82.9457,SC
10458,29672,WIFI,3,3,34.774,-82.9457,SC
10459,29673,EL03,1,1,34.7244,-82.4702,SC
10460,29673,HPW4,1,1,34.7244,-82.4702,SC
10461,29673,RHUI,3,3,34.7244,-82.4702,SC
10462,29673,WIFI,5,5,34.7244,-82.4702,SC
10463,29676,EL03,2,2,34.8728,-82.9607,SC
10464,29676,WIFI,2,2,34.8728,-82.9607,SC
10465,29678,EL03,2,2,34.6828,-82.9362,SC
10466,29678,ELEC,2,2,34.6828,-82.9362,SC
10467,29678,HPW4,2,2,34.6828,-82.9362,SC
10468,29678,WIFI,7,7,34.6828,-82.9362,SC
10469,29680,EL03,1,1,34.6962,-82.2893,SC
10470,29680,ELEC,1,1,34.6962,-82.2893,SC
10471,29680,HPW4,2,2,34.6962,-82.2893,SC
10472,29680,RHUI,1,1,34.6962,-82.2893,SC
10473,29680,WIFI,5,5,34.6962,-82.2893,SC
10474,29680,ZCTL,1,1,34.6962,-82.2893,SC
10475,29681,HPW4,1,1,34.7512,-82.255,SC
10476,29681,RHUI,1,1,34.7512,-82.255,SC
10477,29681,WIFI,2,2,34.7512,-82.255,SC
10478,29682,RHUI,5,5,34.8283,-82.8278,SC
10479,29682,WIFI,6,6,34.8283,-82.8278,SC
10480,29685,HPW4,1,1,34.9706,-82.8076,SC
10481,29685,WIFI,1,1,34.9706,-82.8076,SC
10482,29687,EL03,2,2,34.9245,-82.3197,SC
10483,29687,HPW4,2,2,34.9245,-82.3197,SC
10484,29687,RHUI,2,2,34.9245,-82.3197,SC
10485,29687,WIFI,6,6,34.9245,-82.3197,SC
10486,29689,HPW4,1,1,34.5226,-82.8963,SC
10487,29689,WIFI,1,1,34.5226,-82.8963,SC
10488,29690,HPW4,7,7,35.0039,-82.4272,SC
10489,29690,WIFI,7,7,35.0039,-82.4272,SC
10490,29691,EL03,2,2,34.7648,-83.064,SC
10491,29691,WIFI,2,2,34.7648,-83.064,SC
10492,29693,ELEC,1,1,34.6965,-83.1535,SC
10493,29693,WIFI,1,1,34.6965,-83.1535,SC
10494,29697,EL03,1,1,34.6206,-82.51100000000002,SC
10495,29697,WIFI,1,1,34.6206,-82.51100000000002,SC
10496,29707,WIFI,1,1,34.9773,-80.8584,SC
10497,29708,STEC,1,1,35.0502,-80.9908,SC
10498,29708,WIFI,1,1,35.0502,-80.9908,SC
10499,29709,HPW4,1,1,34.7278,-80.0958,SC
10500,29709,WIFI,1,1,34.7278,-80.0958,SC
10501,29710,EL03,2,2,35.1065,-81.2201,SC
10502,29710,HPW4,3,3,35.1065,-81.2201,SC
10503,29710,WIFI,5,5,35.1065,-81.2201,SC
10504,29715,HPW4,1,1,35.0108,-80.9266,SC
10505,29715,RHUI,1,1,35.0108,-80.9266,SC
10506,29715,WIFI,2,2,35.0108,-80.9266,SC
10507,29720,HPW4,1,1,34.749,-80.7616,SC
10508,29720,WIFI,1,1,34.749,-80.7616,SC
10509,29732,EL03,1,1,34.9681,-81.0489,SC
10510,29732,ELEC,1,1,34.9681,-81.0489,SC
10511,29732,WIFI,3,3,34.9681,-81.0489,SC
10512,29745,ELEC,1,1,34.9947,-81.2245,SC
10513,29745,WIFI,1,1,34.9947,-81.2245,SC
10514,29803,EL03,1,1,33.5059,-81.6951,SC
10515,29803,GHE1,4,4,33.5059,-81.6951,SC
10516,29803,HPW4,2,2,33.5059,-81.6951,SC
10517,29803,RHUI,11,11,33.5059,-81.6951,SC
10518,29803,WIFI,18,18,33.5059,-81.6951,SC
10519,29803,ZCTL,2,2,33.5059,-81.6951,SC
10520,29805,ELEC,1,1,33.6993,-81.6465,SC
10521,29805,WIFI,1,1,33.6993,-81.6465,SC
10522,29809,HPW4,1,1,33.413000000000004,-81.69,SC
10523,29809,WIFI,1,1,33.413000000000004,-81.69,SC
10524,29829,RHUI,1,1,33.563,-81.8147,SC
10525,29829,WIFI,1,1,33.563,-81.8147,SC
10526,29832,RHUI,3,3,33.8231,-81.7972,SC
10527,29832,WIFI,3,3,33.8231,-81.7972,SC
10528,29835,EL03,1,1,33.9146,-82.2719,SC
10529,29835,WIFI,1,1,33.9146,-82.2719,SC
10530,29841,STEC,1,1,33.5251,-81.9394,SC
10531,29841,WIFI,1,1,33.5251,-81.9394,SC
10532,29851,EL03,1,1,33.526,-81.7956,SC
10533,29851,RHUI,4,4,33.526,-81.7956,SC
10534,29851,WIFI,5,5,33.526,-81.7956,SC
10535,29851,ZCTL,3,3,33.526,-81.7956,SC
10536,29860,ELEC,1,1,33.6028,-81.9748,SC
10537,29860,RHUI,1,1,33.6028,-81.9748,SC
10538,29860,WIFI,2,2,33.6028,-81.9748,SC
10539,29902,RHUI,1,1,32.4316,-80.6698,SC
10540,29902,WIFI,1,1,32.4316,-80.6698,SC
10541,29906,EL03,3,3,32.3823,-80.7603,SC
10542,29906,WIFI,3,3,32.3823,-80.7603,SC
10543,29907,EL03,1,1,32.4316,-80.6698,SC
10544,29907,RHUI,1,1,32.4316,-80.6698,SC
10545,29907,WIFI,2,2,32.4316,-80.6698,SC
10546,29907,ZCTL,1,1,32.4316,-80.6698,SC
10547,29909,EL03,2,2,32.3301,-80.8435,SC
10548,29909,ELEC,2,2,32.3301,-80.8435,SC
10549,29909,WIFI,4,4,32.3301,-80.8435,SC
10550,29910,EL03,4,4,32.2513,-80.8721,SC
10551,29910,ELEC,2,2,32.2513,-80.8721,SC
10552,29910,HPW4,5,5,32.2513,-80.8721,SC
10553,29910,WIFI,11,11,32.2513,-80.8721,SC
10554,29920,EL03,1,1,32.3716,-80.5383,SC
10555,29920,ELEC,2,2,32.3716,-80.5383,SC
10556,29920,HPW4,1,1,32.3716,-80.5383,SC
10557,29920,WIFI,4,4,32.3716,-80.5383,SC
10558,29926,EL03,2,2,32.2077,-80.7476,SC
10559,29926,ELEC,1,1,32.2077,-80.7476,SC
10560,29926,HPW2,3,3,32.2077,-80.7476,SC
10561,29926,HPW4,1,1,32.2077,-80.7476,SC
10562,29926,RHUI,1,1,32.2077,-80.7476,SC
10563,29926,WIFI,8,8,32.2077,-80.7476,SC
10564,29928,EL03,3,3,32.1665,-80.7569,SC
10565,29928,ELEC,3,3,32.1665,-80.7569,SC
10566,29928,HPW2,1,1,32.1665,-80.7569,SC
10567,29928,HPW4,2,2,32.1665,-80.7569,SC
10568,29928,WIFI,9,9,32.1665,-80.7569,SC
10573,30002,HPW4,1,1,33.7717,-84.2607,GA
10574,30002,RHUI,3,3,33.7717,-84.2607,GA
10575,30002,WIFI,5,5,33.7717,-84.2607,GA
10576,30004,HPW2,2,2,34.1124,-84.302,GA
10577,30004,HPW4,1,1,34.1124,-84.302,GA
